Term,Filename,Freq,Group,Title,Year,Album,GroupDir,LyricsPath,bccwj_rank
永遠,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,3683
永遠,new_20_twilight.txt,2,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,3683
求める,new_17_paparazzi.txt,2,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,416
汗,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,1927
決める,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,661
決める,new_18_senno.txt,4,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,661
決意,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,3529
治す,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,NA
泣く,new_02_nandemo.txt,3,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,1346
泣く,new_14_nakidashiso.txt,7,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,1346
泣く,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,1346
泣く,new_16_hikari.txt,1,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,1346
泣く,new_18_senno.txt,2,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,1346
注ぐ,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,3032
洗脳,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,18554
派手,new_02_nandemo.txt,1,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,4778
流す,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,1908
流す,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,1908
流れる,new_14_nakidashiso.txt,3,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,1194
海,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,890
消える,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1222
消える,new_08_yumetourou.txt,2,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,1222
消える,new_16_hikari.txt,1,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,1222
消える,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,1222
涙,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1568
涙,new_02_nandemo.txt,2,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,1568
涙,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,1568
涙,new_12_banzai.txt,1,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,1568
淡い,new_20_twilight.txt,3,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,6060
渇く,new_11_saihate.txt,2,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,NA
渋滞,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,6530
渡す,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,1878
満たす,new_04_sokkenai.txt,1,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,2392
満たす,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,2392
溢れる,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,2379
溢れる,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,2379
滲む,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,7368
濡れる,new_12_banzai.txt,2,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,3576
灯,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,4622
炎,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,3841
点,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,190
点,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,190
無事,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,4419
無様,new_14_nakidashiso.txt,1,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,22422
無理やり,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,NA
無駄,new_04_sokkenai.txt,1,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,2461
焦る,new_06_grand.txt,1,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,4857
煽る,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,7703
燃える,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,3452
父,new_02_nandemo.txt,1,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,554
父さん,new_17_paparazzi.txt,5,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,NA
物語,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1490
物語,new_16_hikari.txt,1,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,1490
物音,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,10388
犠牲,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,2669
猫じゃらし,new_10_neko.txt,1,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,64790
猫背,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,25563
玉,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,2388
現れる,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,NA
理屈,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,4876
理由,new_19_hagane.txt,2,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,460
理解,new_18_senno.txt,2,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,491
甘い,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,1872
甘える,new_14_nakidashiso.txt,1,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,6471
生える,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,3605
生きる,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,421
生きる,new_09_boningen.txt,4,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,421
生きる,new_12_banzai.txt,2,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,421
生きる,new_17_paparazzi.txt,6,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,421
生きる,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,421
生きる,new_19_hagane.txt,2,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,421
生きる,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,421
生き抜く,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,NA
生まれ,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,2276
生まれる,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,611
生まれる,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,611
生まれる,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,611
生まれ落ちる,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,45354
生命,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,1530
生温い,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,24716
産まれる,new_18_senno.txt,2,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,NA
産む,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,NA
用,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,314
用紙,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,8247
甲斐,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,5738
疑う,new_18_senno.txt,2,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,2914
疲れる,new_12_banzai.txt,1,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,1782
病気,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,1017
痛い,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1519
痛い,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,1519
痛い,new_16_hikari.txt,1,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,1519
痛い,new_20_twilight.txt,2,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,1519
痛み,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1974
痛み,new_13_catharsist.txt,1,New,カタルシスト,2018,ANTI ANTI,new,lyrics/new/new_13_catharsist.txt,1974
発表,new_17_paparazzi.txt,2,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,948
百,new_10_neko.txt,1,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,124
的,new_15_jump.txt,7,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,37
皆,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,183
盗,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,19289
盗む,new_17_paparazzi.txt,2,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,4509
盗聴,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,13692
監視,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,2563
目,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,162
目,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,162
目,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,162
目,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,162
目指す,new_12_banzai.txt,2,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,1075
直撃,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,11893
相手,new_04_sokkenai.txt,1,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,299
相手,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,299
真,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,2188
真ん中,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,3395
真似,new_14_nakidashiso.txt,2,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,3855
真似る,new_02_nandemo.txt,1,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,10212
真新しい,new_10_neko.txt,2,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,18500
眠い,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,3800
眠り,new_06_grand.txt,2,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,5895
眠る,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,1618
眠る,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,1618
眠る,new_14_nakidashiso.txt,3,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,1618
眺める,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,1620
眼,new_01_zenzen.txt,3,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,7687
眼,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,7687
眼,new_06_grand.txt,2,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,7687
眼,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,7687
眼,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,7687
睡眠,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,4178
瞬き,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,12657
瞬く,new_16_hikari.txt,2,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,13330
瞳,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,3303
瞳,new_12_banzai.txt,2,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,3303
知らせる,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,41905
知る,new_01_zenzen.txt,2,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,139
知る,new_02_nandemo.txt,2,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,139
知る,new_06_grand.txt,1,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,139
知る,new_07_seikai.txt,3,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,139
知る,new_10_neko.txt,2,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,139
知る,new_11_saihate.txt,2,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,139
知る,new_12_banzai.txt,1,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,139
知る,new_13_catharsist.txt,2,New,カタルシスト,2018,ANTI ANTI,new,lyrics/new/new_13_catharsist.txt,139
知る,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,139
知る,new_18_senno.txt,4,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,139
知る,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,139
知れる,new_19_hagane.txt,2,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,218
知識,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,1043
砂時計,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,NA
祝う,new_20_twilight.txt,1,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,7565
神,new_05_ainidekiru.txt,2,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,610
神様,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,NA
私,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,54
私,new_14_nakidashiso.txt,3,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,54
私,new_16_hikari.txt,5,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,54
私,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,54
秋,new_06_grand.txt,1,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,1357
秒,new_04_sokkenai.txt,1,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,1932
秒,new_10_neko.txt,1,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,1932
秘密,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,2007
稼ぐ,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,3944
空,new_02_nandemo.txt,1,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,1232
空,new_06_grand.txt,2,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,1232
空,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,1232
空,new_16_hikari.txt,1,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,1232
空欄,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,25363
空腹,new_11_saihate.txt,1,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,9258
穿つ,new_18_senno.txt,1,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,18338
窓,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,1259
窓際,new_15_jump.txt,1,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,12316
立ち上がる,new_15_jump.txt,2,New,週刊少年ジャンプ,2016,人間開花,new,lyrics/new/new_15_jump.txt,1991
立ち向かう,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,9688
立つ,new_06_grand.txt,1,New,グランドエスケープ,2019,天気の子,new,lyrics/new/new_06_grand.txt,384
立てる,new_01_zenzen.txt,1,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,699
立派,new_17_paparazzi.txt,2,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,2395
章,new_03_sparkle.txt,1,New,スパークル,2016,人間開花,new,lyrics/new/new_03_sparkle.txt,877
端っこ,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,61086
笑い,new_01_zenzen.txt,2,New,前前前世,2016,人間開花,new,lyrics/new/new_01_zenzen.txt,436
笑う,new_02_nandemo.txt,3,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,725
笑う,new_04_sokkenai.txt,1,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,725
笑う,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,725
笑う,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,725
笑う,new_10_neko.txt,1,New,猫じゃらし,2020,FOREVER DAZE,new,lyrics/new/new_10_neko.txt,725
笑う,new_12_banzai.txt,5,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,725
笑う,new_13_catharsist.txt,1,New,カタルシスト,2018,ANTI ANTI,new,lyrics/new/new_13_catharsist.txt,725
笑う,new_14_nakidashiso.txt,2,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,725
笑う,new_16_hikari.txt,2,New,光,2016,人間開花,new,lyrics/new/new_16_hikari.txt,725
笑う,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,725
笑う,new_18_senno.txt,2,New,洗脳,2018,ANTI ANTI,new,lyrics/new/new_18_senno.txt,725
笑う,new_20_twilight.txt,2,New,TWILIGHT,2021,FOREVER DAZE,new,lyrics/new/new_20_twilight.txt,725
笑える,new_07_seikai.txt,1,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,NA
笑わせる,new_14_nakidashiso.txt,1,New,泣き出しそうだよ,2018,ANTI ANTI,new,lyrics/new/new_14_nakidashiso.txt,NA
笑顔,new_02_nandemo.txt,1,New,なんでもないや,2016,人間開花,new,lyrics/new/new_02_nandemo.txt,2242
笑顔,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,2242
笑顔,new_12_banzai.txt,3,New,万歳千唱,2018,ANTI ANTI,new,lyrics/new/new_12_banzai.txt,2242
答え,new_07_seikai.txt,5,New,正解,2018,ANTI ANTI,new,lyrics/new/new_07_seikai.txt,1436
答え,new_19_hagane.txt,1,New,鋼の羽根,2021,FOREVER DAZE,new,lyrics/new/new_19_hagane.txt,1436
答える,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,471
答える,new_09_boningen.txt,1,New,棒人間,2016,人間開花,new,lyrics/new/new_09_boningen.txt,471
答える,new_17_paparazzi.txt,1,New,PAPARAZZI,2018,ANTI ANTI,new,lyrics/new/new_17_paparazzi.txt,471
籠,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,5390
約束,new_08_yumetourou.txt,1,New,夢灯籠,2016,人間開花,new,lyrics/new/new_08_yumetourou.txt,1602
素っ気,new_04_sokkenai.txt,2,New,そっけない,2018,ANTI ANTI,new,lyrics/new/new_04_sokkenai.txt,58004
紫,new_11_saihate.txt,2,New,サイハテアイニ,2017,人間開花(S),new,lyrics/new/new_11_saihate.txt,5916
終わる,new_05_ainidekiru.txt,1,New,愛にできることはまだあるかい,2019,天気の子,new,lyrics/new/new_05_ainidekiru.txt,473
